,date,Dataset_y,ACI,ZCR,BGNt,EVNtCount,Ht,ADI,BI,Hf,NDSI,MEANf,SNRf,cellvalue,n_cells
675,2019-02-10,"Biscayne Bay, FL",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,13.0,46
676,2019-02-10,"Biscayne Bay, FL",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,15.0,26
677,2019-02-10,"Biscayne Bay, FL",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,17.0,2
678,2019-02-10,"Biscayne Bay, FL",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,21.0,9
679,2019-02-10,"Biscayne Bay, FL",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,27.0,1
681,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,2.0,1
682,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,3.0,48
683,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,5.0,17
684,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,8.0,184
685,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,11.0,6
686,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,13.0,35
687,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,15.0,14
688,2019-02-10,"Olowalu (Maui, HI)",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,17.0,31
690,2019-02-10,"May River, SC",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,15.0,12
691,2019-02-10,"May River, SC",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,19.0,3
692,2019-02-10,"May River, SC",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,21.0,73
693,2019-02-10,"May River, SC",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,23.0,3
694,2019-02-10,"May River, SC",252.45175545,1838.515,-62.975703585,1.5384974395,0.981610989,2.194573891,0.5839990420000001,0.644651105,-0.2626274965,6.69e-06,2.100756392,27.0,70
696,2019-02-10,OOI-HYDBBA106,273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,12.0,66
697,2019-02-10,OOI-HYDBBA106,273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,14.0,138
698,2019-02-10,OOI-HYDBBA106,273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,19.0,1
700,2019-02-10,"Chukchi Sea, Hanna Shoal",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,33.0,484
702,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,15.0,48
703,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,16.0,1
704,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,19.0,2
705,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,21.0,119
706,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,23.0,1
707,2019-02-10,"Gray's Reef, GA",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,27.0,175
709,2019-02-10,ONC-MEF,273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,12.0,172
710,2019-02-10,ONC-MEF,273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,14.0,9
712,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,3.0,54
713,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,13.0,46
714,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,15.0,26
715,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,17.0,2
716,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,21.0,9
717,2019-02-10,"Biscayne Bay, FL",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,27.0,1
719,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,2.0,1
720,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,3.0,48
721,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,5.0,17
722,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,8.0,184
723,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,11.0,6
724,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,13.0,35
725,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,15.0,14
726,2019-02-10,"Olowalu (Maui, HI)",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,17.0,31
728,2019-02-10,"May River, SC",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,15.0,12
729,2019-02-10,"May River, SC",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,19.0,3
730,2019-02-10,"May River, SC",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,21.0,73
731,2019-02-10,"May River, SC",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,23.0,3
732,2019-02-10,"May River, SC",273.03143075,6190.765813,-18.77880478,0.4100656115,0.9925766135,1.945888093,0.9557635785,0.7885413555,-0.022618668,0.0017359405,2.1871443680000002,27.0,70
734,2019-02-10,OOI-HYDBBA106,238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,12.0,66
735,2019-02-10,OOI-HYDBBA106,238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,14.0,138
736,2019-02-10,OOI-HYDBBA106,238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,19.0,1
738,2019-02-10,"Chukchi Sea, Hanna Shoal",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,33.0,484
740,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,15.0,48
741,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,16.0,1
742,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,19.0,2
743,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,21.0,119
744,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,23.0,1
745,2019-02-10,"Gray's Reef, GA",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,27.0,175
747,2019-02-10,ONC-MEF,238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,12.0,172
748,2019-02-10,ONC-MEF,238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,14.0,9
750,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,3.0,54
751,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,13.0,46
752,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,15.0,26
753,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,17.0,2
754,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,21.0,9
755,2019-02-10,"Biscayne Bay, FL",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,27.0,1
757,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,2.0,1
758,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,3.0,48
759,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,5.0,17
760,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,8.0,184
761,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,11.0,6
762,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,13.0,35
763,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,15.0,14
764,2019-02-10,"Olowalu (Maui, HI)",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,17.0,31
766,2019-02-10,"May River, SC",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,15.0,12
767,2019-02-10,"May River, SC",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,19.0,3
768,2019-02-10,"May River, SC",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,21.0,73
769,2019-02-10,"May River, SC",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,23.0,3
770,2019-02-10,"May River, SC",238.9565939,1312.296667,-53.07329816,1.8318620655000002,0.9450310694999999,1.4322458359999999,0.033452007,0.5594142705,-0.9352616155,3.005e-05,9.2412471755,27.0,70
772,2019-02-18,OOI-HYDBBA106,253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,12.0,88
773,2019-02-18,OOI-HYDBBA106,253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,14.0,228
774,2019-02-18,OOI-HYDBBA106,253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,19.0,20
775,2019-02-18,OOI-HYDBBA106,253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,21.0,2
777,2019-02-18,"Chukchi Sea, Hanna Shoal",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,33.0,484
779,2019-02-18,"Gray's Reef, GA",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,15.0,71
780,2019-02-18,"Gray's Reef, GA",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,21.0,210
781,2019-02-18,"Gray's Reef, GA",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,27.0,64
783,2019-02-18,ONC-MEF,253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,12.0,292
785,2019-02-18,"Biscayne Bay, FL",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,3.0,51
786,2019-02-18,"Biscayne Bay, FL",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,13.0,124
787,2019-02-18,"Biscayne Bay, FL",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,15.0,34
788,2019-02-18,"Biscayne Bay, FL",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,21.0,11
790,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,3.0,43
791,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,5.0,54
792,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,8.0,230
793,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,11.0,14
794,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,13.0,14
795,2019-02-18,"Olowalu (Maui, HI)",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,17.0,6
797,2019-02-18,"May River, SC",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,15.0,9
798,2019-02-18,"May River, SC",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,21.0,82
799,2019-02-18,"May River, SC",253.36466755,826.7416666500001,-37.53203214,2.9336389205,0.957296901,1.9798251709999999,0.051523756000000004,0.383590125,-0.9020083645,9.6e-05,2.665023983,27.0,1
801,2019-02-18,OOI-HYDBBA106,351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,12.0,88
802,2019-02-18,OOI-HYDBBA106,351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,14.0,228
803,2019-02-18,OOI-HYDBBA106,351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,19.0,20
804,2019-02-18,OOI-HYDBBA106,351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,21.0,2
806,2019-02-18,"Chukchi Sea, Hanna Shoal",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,33.0,484
808,2019-02-18,"Gray's Reef, GA",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,15.0,71
809,2019-02-18,"Gray's Reef, GA",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,21.0,210
810,2019-02-18,"Gray's Reef, GA",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,27.0,64
812,2019-02-18,ONC-MEF,351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,12.0,292
814,2019-02-18,"Biscayne Bay, FL",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,3.0,51
815,2019-02-18,"Biscayne Bay, FL",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,13.0,124
816,2019-02-18,"Biscayne Bay, FL",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,15.0,34
817,2019-02-18,"Biscayne Bay, FL",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,21.0,11
819,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,3.0,43
820,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,5.0,54
821,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,8.0,230
822,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,11.0,14
823,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,13.0,14
824,2019-02-18,"Olowalu (Maui, HI)",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,17.0,6
826,2019-02-18,"May River, SC",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,15.0,9
827,2019-02-18,"May River, SC",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,21.0,82
828,2019-02-18,"May River, SC",351.50191515,13693.0683335,-46.765530865,6.330675272,0.8094984869999999,2.2897247395,136.79199864999998,0.927959833,0.9854853240000001,5.65e-05,5.3878952235,27.0,1
830,2019-02-18,OOI-HYDBBA106,429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,12.0,88
831,2019-02-18,OOI-HYDBBA106,429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,14.0,228
832,2019-02-18,OOI-HYDBBA106,429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,19.0,20
833,2019-02-18,OOI-HYDBBA106,429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,21.0,2
835,2019-02-18,"Chukchi Sea, Hanna Shoal",429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,33.0,484
837,2019-02-18,"Gray's Reef, GA",429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,15.0,71
838,2019-02-18,"Gray's Reef, GA",429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,21.0,210
839,2019-02-18,"Gray's Reef, GA",429.76846439999997,3191.991613,-42.977521115,6.6911083155,0.631507914,2.372117051,5.777510995,0.788808382,0.7049012455,0.0002302625,20.440389754999998,27.0,64
